Time,px,py,pz,ox,oy,oz,ow,fx,fy,fz
48.842,1.869,2.881,1.790,-0.180,-0.945,-0.234,-0.078,1.034,1.645,4.539
48.944,1.872,2.879,1.790,-0.211,-0.945,-0.227,-0.086,1.032,1.669,4.563
49.047,1.872,2.879,1.790,-0.211,-0.945,-0.227,-0.086,1.063,1.675,4.581
49.149,1.872,2.879,1.790,-0.211,-0.945,-0.227,-0.086,1.134,1.655,4.585
49.251,1.872,2.879,1.790,-0.211,-0.945,-0.227,-0.086,1.198,1.626,4.576
49.352,1.882,2.872,1.788,-0.195,-0.945,-0.219,-0.063,1.260,1.568,4.575
49.456,1.882,2.872,1.788,-0.195,-0.945,-0.219,-0.063,1.316,1.513,4.585
49.621,1.884,2.866,1.789,-0.164,-0.953,-0.234,-0.047,1.414,1.408,4.579
49.755,1.888,2.858,1.791,-0.148,-0.953,-0.250,-0.031,1.484,1.297,4.571
49.857,1.888,2.858,1.791,-0.148,-0.953,-0.250,-0.031,1.526,1.252,4.498
49.965,1.890,2.845,1.794,-0.125,-0.945,-0.273,-0.016,1.566,1.012,4.548
50.067,1.890,2.832,1.797,-0.117,-0.938,-0.297,-0.008,1.595,0.774,4.524
50.169,1.889,2.818,1.800,-0.117,-0.930,-0.328,0.000,1.547,0.507,4.513
50.272,1.887,2.805,1.802,-0.117,-0.922,-0.359,0.000,1.479,0.211,4.459
50.373,1.885,2.793,1.803,-0.125,-0.906,-0.391,0.000,1.447,-0.095,4.363
50.475,1.884,2.780,1.804,-0.125,-0.891,-0.422,0.000,1.435,-0.297,4.261
50.689,1.882,2.757,1.802,-0.125,-0.859,-0.484,0.000,1.373,-0.754,3.822
50.792,1.880,2.747,1.801,-0.125,-0.844,-0.508,0.000,1.323,-0.757,3.541
50.892,1.878,2.736,1.799,-0.133,-0.828,-0.539,0.000,1.269,-0.821,3.356
50.995,1.878,2.736,1.799,-0.133,-0.828,-0.539,0.000,1.250,-0.823,3.217
51.097,1.878,2.736,1.799,-0.133,-0.828,-0.539,0.000,1.249,-0.823,3.183
51.201,1.878,2.709,1.797,-0.125,-0.789,-0.594,0.000,1.258,-0.835,2.900
51.313,1.875,2.702,1.794,-0.125,-0.773,-0.617,-0.008,1.216,-0.839,2.657
51.415,1.873,2.697,1.790,-0.125,-0.750,-0.641,-0.008,1.191,-0.844,2.353
51.526,1.871,2.694,1.786,-0.125,-0.727,-0.664,0.000,1.221,-0.828,2.016
51.627,1.870,2.689,1.781,-0.117,-0.703,-0.695,0.000,1.246,-0.822,1.748
51.851,1.865,2.679,1.767,-0.109,-0.633,-0.758,0.008,1.282,-0.823,1.184
52.004,1.864,2.676,1.762,-0.102,-0.609,-0.781,0.016,1.404,-0.890,0.788
52.144,1.865,2.672,1.754,-0.070,-0.570,-0.813,0.047,1.753,-0.964,0.396
52.289,1.874,2.671,1.747,0.000,-0.539,-0.828,0.125,2.617,-0.877,0.058
52.397,1.885,2.674,1.744,0.063,-0.516,-0.820,0.211,3.201,-0.398,0.054
52.502,1.892,2.678,1.742,0.109,-0.500,-0.805,0.266,3.661,0.028,0.051
52.634,1.898,2.684,1.740,0.148,-0.484,-0.789,0.320,4.056,0.322,0.049
52.739,1.900,2.690,1.741,0.188,-0.477,-0.766,0.375,4.311,0.486,0.049
52.970,1.900,2.693,1.740,0.219,-0.469,-0.734,0.422,4.668,0.860,0.050
53.084,1.900,2.693,1.740,0.219,-0.469,-0.734,0.422,4.679,0.937,0.052
53.194,1.900,2.693,1.740,0.219,-0.469,-0.734,0.422,4.532,0.946,0.053
53.301,1.885,2.683,1.735,0.203,-0.453,-0.758,0.406,4.080,0.902,0.051
53.404,1.876,2.673,1.732,0.164,-0.453,-0.789,0.359,3.753,0.748,0.049
53.506,1.865,2.662,1.732,0.125,-0.453,-0.820,0.313,3.414,0.580,0.051
53.608,1.855,2.654,1.728,0.094,-0.445,-0.844,0.258,2.938,0.606,0.051
53.709,1.847,2.648,1.717,0.055,-0.406,-0.883,0.219,2.479,0.993,0.053
53.811,1.843,2.643,1.701,0.023,-0.344,-0.906,0.211,2.251,1.380,0.053
53.915,1.844,2.639,1.681,0.016,-0.281,-0.922,0.227,2.189,1.609,0.048
54.111,1.843,2.637,1.671,0.016,-0.258,-0.930,0.234,2.101,1.849,0.054
54.250,1.842,2.639,1.652,0.008,-0.195,-0.938,0.258,2.060,1.996,0.047
54.351,1.842,2.639,1.652,0.008,-0.195,-0.938,0.258,2.038,2.060,0.055
54.456,1.842,2.639,1.652,0.008,-0.195,-0.938,0.258,2.035,2.085,0.058
54.592,1.842,2.639,1.652,0.008,-0.195,-0.938,0.258,2.066,1.953,0.050
54.740,1.849,2.635,1.662,0.008,-0.258,-0.922,0.266,2.216,1.617,0.041
54.849,1.851,2.633,1.681,0.031,-0.328,-0.906,0.250,2.381,1.306,0.043
54.951,1.851,2.634,1.690,0.039,-0.359,-0.891,0.250,2.556,1.102,0.042
55.194,1.858,2.639,1.712,0.086,-0.438,-0.852,0.266,3.046,0.631,0.046
55.296,1.858,2.639,1.712,0.086,-0.438,-0.852,0.266,3.066,0.664,0.046
55.414,2.162,2.161,1.699,0.094,-0.438,-0.836,0.289,3.348,0.222,0.052
55.534,2.881,1.012,1.660,0.094,-0.438,-0.844,0.281,3.955,-0.794,0.053
55.636,3.067,0.714,1.649,0.086,-0.430,-0.844,0.281,4.068,-1.081,0.055
55.737,3.069,0.704,1.646,0.070,-0.422,-0.859,0.258,3.811,-1.042,0.056
55.838,3.055,0.694,1.644,0.008,-0.414,-0.883,0.172,3.479,-1.140,0.054
55.944,3.050,0.690,1.645,0.000,-0.422,-0.891,0.148,3.245,-1.227,0.055
56.048,3.045,0.685,1.646,-0.023,-0.422,-0.891,0.117,3.150,-1.333,0.052
56.168,3.042,0.679,1.653,-0.023,-0.445,-0.883,0.094,3.160,-1.341,0.194
56.342,3.042,0.673,1.666,0.000,-0.500,-0.852,0.102,3.317,-1.759,0.399
56.466,3.039,0.672,1.680,0.000,-0.563,-0.813,0.086,3.241,-1.743,0.840
56.567,3.029,0.671,1.688,-0.031,-0.594,-0.797,0.039,3.020,-2.210,0.834
56.668,3.024,0.670,1.689,-0.047,-0.594,-0.797,0.008,2.608,-2.528,0.785
56.776,3.005,0.668,1.690,-0.109,-0.594,-0.789,-0.070,2.158,-2.248,0.851
56.877,2.999,0.667,1.689,-0.125,-0.586,-0.789,-0.094,1.856,-2.090,0.782
56.981,2.983,0.664,1.684,-0.164,-0.555,-0.797,-0.148,1.713,-1.758,0.744
57.082,2.974,0.662,1.680,-0.172,-0.539,-0.797,-0.172,1.578,-1.573,0.687
57.184,2.966,0.662,1.677,-0.195,-0.531,-0.797,-0.203,1.345,-1.496,0.640
57.402,2.954,0.682,1.676,-0.234,-0.500,-0.773,-0.281,1.251,-0.830,0.719
57.515,2.950,0.704,1.672,-0.281,-0.461,-0.750,-0.367,0.504,-0.775,0.392
57.617,2.950,0.721,1.671,-0.320,-0.430,-0.727,-0.414,0.115,-0.485,0.275
57.719,2.950,0.730,1.669,-0.344,-0.414,-0.711,-0.438,-0.085,-0.162,0.221
57.822,2.952,0.748,1.667,-0.375,-0.383,-0.688,-0.477,-0.380,0.142,0.126
57.929,2.952,0.748,1.667,-0.375,-0.383,-0.688,-0.477,-0.615,0.299,0.060
58.033,2.952,0.748,1.667,-0.375,-0.383,-0.688,-0.477,-0.613,0.250,0.131
58.135,2.952,0.748,1.667,-0.375,-0.383,-0.688,-0.477,-0.582,0.234,0.151
58.242,2.971,0.754,1.672,-0.352,-0.422,-0.703,-0.438,-0.072,-0.366,0.344
58.343,2.982,0.741,1.678,-0.305,-0.484,-0.727,-0.359,0.183,-1.085,0.511
58.549,3.008,0.723,1.681,-0.203,-0.547,-0.773,-0.219,1.264,-1.642,0.733
58.689,3.019,0.720,1.683,-0.164,-0.563,-0.781,-0.164,1.589,-1.941,0.752
58.804,3.023,0.721,1.682,-0.141,-0.563,-0.789,-0.141,1.814,-1.915,0.744
58.907,3.023,0.721,1.682,-0.141,-0.563,-0.789,-0.141,1.951,-1.773,0.726
59.008,3.024,0.722,1.678,-0.133,-0.547,-0.813,-0.125,2.034,-1.654,0.577
59.115,3.024,0.722,1.678,-0.133,-0.547,-0.813,-0.125,2.128,-1.555,0.578
59.262,3.024,0.722,1.678,-0.133,-0.547,-0.813,-0.125,2.129,-1.641,0.579
59.365,3.024,0.722,1.678,-0.133,-0.547,-0.813,-0.125,2.133,-1.622,0.580
59.485,3.001,0.654,1.685,-0.117,-0.523,-0.828,-0.117,2.106,-1.656,0.575
59.653,2.424,-0.954,2.041,-0.117,-0.523,-0.828,-0.117,1.729,-2.721,1.182
59.772,2.227,-1.502,2.162,-0.117,-0.516,-0.828,-0.125,1.605,-2.986,1.394
59.897,2.222,-1.511,2.161,-0.133,-0.500,-0.836,-0.148,1.523,-2.979,1.313
60.014,2.222,-1.511,2.161,-0.133,-0.500,-0.836,-0.148,1.489,-2.916,1.266
60.115,2.220,-1.513,2.156,-0.141,-0.477,-0.844,-0.164,1.484,-2.870,1.252
60.216,2.220,-1.513,2.156,-0.141,-0.477,-0.844,-0.164,1.502,-2.818,1.251
60.331,2.220,-1.513,2.156,-0.141,-0.477,-0.844,-0.164,1.511,-2.790,1.251
60.432,2.220,-1.513,2.156,-0.141,-0.477,-0.844,-0.164,1.515,-2.780,1.252
60.535,2.080,-1.771,2.290,-0.141,-0.461,-0.852,-0.172,1.402,-2.993,1.417
60.762,1.529,-2.780,2.839,-0.141,-0.461,-0.852,-0.172,0.793,-4.123,1.917
60.863,1.529,-2.780,2.839,-0.141,-0.461,-0.852,-0.172,0.741,-4.244,1.913
60.965,1.529,-2.780,2.839,-0.141,-0.461,-0.852,-0.172,0.723,-4.286,1.912
61.084,1.519,-2.796,2.859,-0.141,-0.516,-0.820,-0.172,0.555,-4.689,1.925
61.219,1.519,-2.796,2.859,-0.141,-0.516,-0.820,-0.172,0.548,-4.704,1.924
61.326,1.400,-3.026,2.942,-0.141,-0.523,-0.813,-0.172,0.328,-5.099,1.927
61.438,0.884,-4.026,3.289,-0.141,-0.531,-0.813,-0.164,0.124,-5.507,2.581
61.540,0.561,-4.653,3.507,-0.141,-0.539,-0.805,-0.164,0.149,-5.477,3.147
61.649,0.535,-4.704,3.531,-0.141,-0.570,-0.789,-0.148,0.156,-5.523,3.272
61.918,0.545,-4.691,3.555,-0.125,-0.680,-0.703,-0.102,0.255,-5.580,3.580
62.070,0.564,-4.673,3.571,-0.063,-0.766,-0.633,-0.023,0.434,-5.671,3.764
62.189,0.575,-4.664,3.574,0.008,-0.789,-0.602,0.031,0.713,-5.823,3.898
62.341,0.584,-4.646,3.577,0.125,-0.805,-0.563,0.102,1.021,-5.830,4.037
62.450,0.584,-4.635,3.580,0.180,-0.820,-0.523,0.125,1.096,-5.694,4.114
62.570,0.582,-4.629,3.582,0.195,-0.828,-0.500,0.125,1.127,-5.646,4.221
62.693,0.581,-4.622,3.586,0.211,-0.836,-0.477,0.117,1.132,-5.635,4.316
62.795,0.582,-4.612,3.588,0.234,-0.844,-0.453,0.109,1.141,-5.614,4.376
63.038,0.590,-4.597,3.590,0.258,-0.852,-0.430,0.109,1.169,-5.556,4.454
63.157,0.609,-4.577,3.587,0.234,-0.859,-0.430,0.078,1.132,-5.629,4.476
63.261,0.615,-4.572,3.586,0.203,-0.859,-0.445,0.063,1.059,-5.754,4.499
63.395,0.627,-4.564,3.583,0.148,-0.867,-0.461,0.023,0.915,-5.929,4.519
63.526,0.638,-4.556,3.579,0.094,-0.867,-0.469,-0.008,0.726,-5.827,4.410
63.635,0.643,-4.552,3.579,0.063,-0.875,-0.469,-0.023,0.624,-5.775,4.378
63.742,0.649,-4.547,3.578,0.031,-0.875,-0.469,-0.039,0.571,-5.746,4.363
63.846,0.649,-4.547,3.578,0.031,-0.875,-0.469,-0.039,0.573,-5.753,4.379
63.947,0.649,-4.547,3.578,0.031,-0.875,-0.469,-0.039,0.577,-5.756,4.381
64.138,0.670,-4.539,3.577,0.055,-0.875,-0.469,-0.016,0.777,-5.854,4.457
64.269,0.677,-4.541,3.576,0.109,-0.875,-0.461,0.016,0.931,-5.935,4.539
64.371,0.679,-4.544,3.578,0.164,-0.867,-0.453,0.047,1.063,-5.751,4.483
64.478,0.679,-4.549,3.579,0.227,-0.859,-0.430,0.094,1.197,-5.510,4.417
64.579,0.675,-4.557,3.580,0.289,-0.852,-0.406,0.125,1.301,-5.325,4.401
64.681,0.667,-4.568,3.579,0.352,-0.828,-0.375,0.164,1.383,-5.173,4.391
64.782,0.657,-4.583,3.579,0.406,-0.805,-0.352,0.211,1.466,-5.023,4.382
64.890,0.639,-4.610,3.581,0.477,-0.766,-0.313,0.258,1.537,-4.892,4.415
65.001,0.625,-4.628,3.582,0.523,-0.742,-0.289,0.281,1.596,-4.784,4.456
65.221,0.595,-4.652,3.583,0.602,-0.688,-0.242,0.305,1.731,-4.550,4.668
65.358,0.561,-4.657,3.583,-0.648,0.648,0.211,-0.313,1.804,-4.410,4.856
65.480,0.534,-4.651,3.582,-0.672,0.633,0.195,-0.313,1.820,-4.302,4.974
65.613,0.509,-4.639,3.582,-0.688,0.609,0.180,-0.320,1.962,-4.086,5.205
65.756,0.479,-4.616,3.584,-0.727,0.563,0.156,-0.344,2.265,-3.579,5.609
65.875,0.445,-4.591,3.585,-0.781,0.477,0.125,-0.375,2.733,-2.660,6.375
65.976,0.423,-4.578,3.584,-0.805,0.414,0.102,-0.391,3.697,-0.772,8.005
66.077,0.407,-4.569,3.583,-0.828,0.359,0.078,-0.406,4.483,2.010,9.900
66.271,0.384,-4.554,3.579,-0.852,0.203,0.000,-0.477,1.134,-1.140,5.720
66.373,0.381,-4.553,3.577,0.844,-0.125,0.031,0.516,0.882,4.045,7.976
66.476,0.386,-4.557,3.575,0.828,-0.063,0.070,0.539,0.207,-2.795,4.308
66.596,0.400,-4.567,3.573,0.820,-0.008,0.109,0.555,0.051,-3.054,4.106
66.698,0.428,-4.581,3.572,0.797,0.031,0.141,0.578,-0.037,-3.154,3.999
66.820,0.449,-4.589,3.571,0.781,0.047,0.164,0.586,-0.193,-3.054,3.931
66.931,0.484,-4.602,3.567,0.750,0.086,0.211,0.609,-1.395,-1.100,4.028
67.046,0.505,-4.613,3.559,0.688,0.141,0.297,0.633,-1.187,-2.455,3.525
67.148,0.512,-4.623,3.553,0.641,0.195,0.367,0.641,-1.816,-2.529,3.233
67.257,0.516,-4.633,3.548,0.594,0.234,0.414,0.641,-1.763,-3.117,2.998
67.479,0.524,-4.642,3.526,0.492,0.234,0.477,0.680,-1.211,-3.664,2.604
67.630,0.525,-4.639,3.505,0.406,0.195,0.484,0.734,-0.766,-3.877,2.312
67.731,0.525,-4.636,3.489,0.352,0.180,0.492,0.773,-0.491,-4.066,2.262
67.833,0.524,-4.637,3.479,0.320,0.172,0.500,0.781,-0.512,-4.094,2.134
67.940,0.524,-4.637,3.479,0.320,0.172,0.500,0.781,-0.508,-4.093,2.133
68.044,0.524,-4.637,3.479,0.320,0.172,0.500,0.781,-0.515,-4.098,2.141
68.146,0.524,-4.637,3.479,0.320,0.172,0.500,0.781,-0.518,-4.098,2.259
68.275,0.520,-4.634,3.478,0.344,0.188,0.500,0.766,-0.637,-4.024,2.264
68.385,0.520,-4.634,3.478,0.344,0.188,0.500,0.766,-0.650,-4.021,2.263
68.615,-0.063,-4.292,3.683,0.352,0.203,0.500,0.758,-1.149,-3.739,2.601
68.766,-0.549,-4.012,3.851,0.367,0.203,0.500,0.750,-1.580,-3.493,2.920
68.895,-0.579,-3.994,3.866,0.391,0.219,0.492,0.734,-1.769,-3.403,2.937
68.997,-0.579,-3.994,3.866,0.391,0.219,0.492,0.734,-1.837,-3.376,2.936
69.098,-0.579,-3.994,3.866,0.391,0.219,0.492,0.734,-1.856,-3.357,2.937
69.201,-0.579,-3.994,3.866,0.391,0.219,0.492,0.734,-1.838,-3.364,2.936
69.332,-0.579,-3.994,3.866,0.391,0.219,0.492,0.734,-1.772,-3.399,2.937
69.433,-0.757,-3.895,3.974,0.398,0.219,0.500,0.727,-1.862,-3.350,3.092
69.635,-1.712,-3.429,4.520,0.398,0.219,0.500,0.727,-2.876,-2.859,3.609
69.751,-1.712,-3.429,4.520,0.398,0.219,0.500,0.727,-3.001,-2.800,3.597
69.882,-1.744,-3.407,4.550,0.453,0.242,0.484,0.695,-3.342,-2.589,3.618
69.983,-1.741,-3.404,4.555,0.484,0.234,0.469,0.695,-3.535,-2.360,3.617
70.084,-1.741,-3.404,4.555,0.484,0.234,0.469,0.695,-3.575,-2.312,3.616
70.186,-1.741,-3.404,4.555,0.484,0.234,0.469,0.695,-3.544,-2.361,3.615
70.307,-2.491,-2.960,4.831,0.469,0.234,0.469,0.695,-4.364,-1.907,3.784
70.452,-3.490,-2.379,5.197,0.469,0.234,0.477,0.695,-4.341,-1.913,4.722
70.579,-3.540,-2.350,5.215,0.469,0.234,0.477,0.695,-4.372,-1.909,4.798
70.820,-3.546,-2.348,5.234,0.539,0.281,0.461,0.641,-4.361,-1.943,4.991
70.925,-3.545,-2.352,5.240,0.555,0.297,0.461,0.617,-4.365,-1.973,5.073
71.028,-3.543,-2.359,5.245,0.570,0.313,0.461,0.586,-4.426,-2.022,5.156
71.130,-3.540,-2.381,5.256,0.578,0.383,0.492,0.516,-4.492,-2.141,5.225
71.234,-3.537,-2.394,5.259,-0.563,-0.414,-0.516,-0.477,-4.589,-2.316,5.267
71.338,-3.532,-2.409,5.262,-0.547,-0.461,-0.547,-0.430,-4.709,-2.498,5.311
71.467,-3.525,-2.422,5.266,-0.523,-0.500,-0.563,-0.375,-4.813,-2.686,5.373
71.573,-3.520,-2.428,5.267,-0.516,-0.516,-0.570,-0.352,-4.829,-2.776,5.432
71.692,-3.512,-2.433,5.271,-0.516,-0.539,-0.563,-0.328,-4.775,-2.808,5.526
71.976,-3.486,-2.433,5.280,-0.586,-0.555,-0.500,-0.297,-4.799,-2.670,5.764
72.090,-3.474,-2.426,5.285,-0.656,-0.523,-0.430,-0.313,-4.688,-2.472,5.870
72.193,-3.465,-2.423,5.287,-0.703,-0.500,-0.383,-0.313,-4.610,-2.329,5.968
72.297,-3.460,-2.422,5.288,-0.727,-0.484,-0.359,-0.313,-4.558,-2.231,6.030
72.422,-3.452,-2.422,5.290,-0.766,-0.445,-0.313,-0.320,-4.494,-2.121,6.085
72.526,-3.448,-2.423,5.291,-0.781,-0.430,-0.297,-0.320,-4.458,-2.067,6.138
72.626,-3.448,-2.423,5.291,-0.781,-0.430,-0.297,-0.320,-4.472,-2.042,6.220
72.729,-3.442,-2.428,5.291,-0.805,-0.414,-0.273,-0.305,-4.480,-2.065,6.282
72.835,-3.433,-2.434,5.291,-0.797,-0.438,-0.273,-0.281,-4.518,-2.139,6.365
72.945,-3.426,-2.438,5.291,-0.789,-0.461,-0.273,-0.266,-4.509,-2.229,6.444
73.124,-3.398,-2.444,5.288,-0.781,-0.508,-0.250,-0.227,-4.552,-2.282,6.725
73.226,-3.398,-2.444,5.288,-0.781,-0.508,-0.250,-0.227,-4.566,-2.288,6.861
73.327,-3.375,-2.447,5.285,-0.789,-0.523,-0.234,-0.203,-4.551,-2.291,6.968
73.431,-3.375,-2.447,5.285,-0.789,-0.523,-0.234,-0.203,-4.550,-2.279,7.036
73.532,-3.375,-2.447,5.285,-0.789,-0.523,-0.234,-0.203,-4.534,-2.246,7.038
73.636,-3.360,-2.447,5.282,-0.813,-0.492,-0.188,-0.219,-4.433,-2.098,6.938
73.766,-3.363,-2.437,5.283,-0.828,-0.453,-0.156,-0.266,-4.344,-1.832,6.819
73.902,-3.364,-2.432,5.283,-0.828,-0.438,-0.133,-0.289,-4.212,-1.684,6.697
74.005,-3.366,-2.428,5.285,-0.836,-0.422,-0.117,-0.305,-4.178,-1.619,6.693
74.222,-3.372,-2.429,5.286,-0.852,-0.398,-0.102,-0.313,-4.151,-1.572,6.721
74.328,-3.372,-2.429,5.286,-0.852,-0.398,-0.102,-0.313,-4.142,-1.558,6.744
74.429,-3.384,-2.435,5.289,-0.867,-0.367,-0.094,-0.305,-4.146,-1.555,6.783
74.532,-3.384,-2.435,5.289,-0.867,-0.367,-0.094,-0.305,-4.146,-1.555,6.835
74.662,-3.384,-2.435,5.289,-0.867,-0.367,-0.094,-0.305,-4.137,-1.539,6.832
74.766,-3.384,-2.435,5.289,-0.867,-0.367,-0.094,-0.305,-4.092,-1.457,6.783
74.884,-3.384,-2.431,5.288,-0.867,-0.344,-0.047,-0.344,-3.960,-1.209,6.792
75.017,-3.383,-2.424,5.288,-0.875,-0.297,0.000,-0.367,-3.857,-1.027,6.823
75.131,-3.383,-2.424,5.288,-0.875,-0.297,0.000,-0.367,-3.814,-0.957,6.836
75.234,-3.387,-2.420,5.288,-0.875,-0.273,0.008,-0.383,-3.799,-0.926,6.806
75.379,-3.387,-2.420,5.288,-0.875,-0.273,0.008,-0.383,-3.779,-0.892,6.777
75.482,-3.387,-2.420,5.288,-0.875,-0.273,0.008,-0.383,-3.744,-0.830,6.779
75.587,-3.390,-2.414,5.288,-0.875,-0.250,0.023,-0.398,-3.669,-0.684,6.799
75.708,-3.388,-2.410,5.287,-0.875,-0.195,0.055,-0.422,-3.518,-0.410,6.878
75.819,-3.388,-2.409,5.287,-0.875,-0.172,0.070,-0.430,-3.410,-0.218,6.939
75.921,-3.388,-2.409,5.287,-0.875,-0.172,0.070,-0.430,-3.372,-0.154,6.947
76.022,-3.388,-2.409,5.287,-0.875,-0.172,0.070,-0.430,-3.322,-0.057,6.984
76.124,-3.389,-2.406,5.287,-0.875,-0.141,0.086,-0.445,-3.214,0.122,7.054
76.225,-3.389,-2.405,5.286,-0.867,-0.117,0.102,-0.453,-3.127,0.257,7.093
76.458,-3.389,-2.405,5.286,-0.867,-0.117,0.102,-0.453,-3.039,0.454,7.115
76.586,-3.389,-2.405,5.286,-0.867,-0.117,0.102,-0.453,-2.984,0.555,7.141
76.695,-3.389,-2.403,5.285,-0.867,-0.094,0.117,-0.469,-2.927,0.664,7.163
76.848,-3.389,-2.403,5.285,-0.867,-0.094,0.117,-0.469,-2.862,0.778,7.108
76.952,-3.392,-2.400,5.284,0.852,0.063,-0.125,0.500,-2.834,0.835,6.902
77.079,-3.394,-2.388,5.277,0.797,0.023,-0.148,0.578,-1.726,4.985,7.352
77.180,-3.396,-2.379,5.269,0.734,0.000,-0.172,0.648,-1.299,4.891,5.812
77.282,-3.402,-2.369,5.260,0.664,-0.047,-0.188,0.711,-2.389,0.532,4.947
77.383,-3.410,-2.362,5.251,0.609,-0.078,-0.188,0.758,-2.415,0.100,4.638
77.574,-3.435,-2.349,5.236,0.531,-0.102,-0.188,0.813,-2.563,-0.466,4.317
77.690,-3.455,-2.338,5.225,0.477,-0.109,-0.195,0.844,-2.645,-0.768,4.207
77.792,-3.475,-2.325,5.212,0.422,-0.125,-0.234,0.859,-2.713,-1.103,4.099
77.894,-3.485,-2.317,5.207,0.391,-0.133,-0.258,0.867,-2.603,-1.226,3.958
77.998,-3.501,-2.302,5.200,0.359,-0.156,-0.313,0.859,-2.565,-1.392,3.955
78.299,-3.510,-2.294,5.195,0.320,-0.203,-0.406,0.820,-2.392,-1.581,3.900
78.404,-3.523,-2.324,5.179,0.188,-0.344,-0.648,0.641,-0.899,-3.157,2.605
78.506,-3.526,-2.329,5.178,0.172,-0.352,-0.664,0.625,-1.008,-3.500,2.598
78.706,-3.531,-2.344,5.179,0.141,-0.375,-0.703,0.570,-1.197,-3.879,2.601
78.822,-3.529,-2.355,5.179,0.125,-0.375,-0.727,0.555,-1.482,-3.656,2.770
78.923,-3.520,-2.358,5.176,0.133,-0.344,-0.727,0.570,-1.707,-3.383,2.940
79.049,-3.512,-2.356,5.174,0.133,-0.328,-0.711,0.594,-1.886,-3.154,3.110
79.151,-3.503,-2.353,5.172,0.141,-0.313,-0.695,0.617,-2.032,-2.976,3.275
79.253,-3.499,-2.349,5.171,0.148,-0.297,-0.680,0.648,-2.040,-2.752,3.279
79.355,-3.495,-2.334,5.169,0.180,-0.258,-0.617,0.711,-2.199,-2.377,3.450
79.476,-3.497,-2.313,5.172,0.234,-0.211,-0.523,0.781,-2.334,-2.002,3.601
79.591,-3.502,-2.299,5.180,0.289,-0.180,-0.438,0.820,-2.455,-1.684,3.782
79.801,-3.515,-2.284,5.194,0.359,-0.156,-0.320,0.852,-2.587,-1.229,3.951
79.921,-3.523,-2.280,5.204,0.406,-0.148,-0.266,0.859,-2.670,-1.078,4.116
80.022,-3.530,-2.280,5.213,0.445,-0.148,-0.219,0.844,-2.605,-0.772,4.163
80.131,-3.536,-2.283,5.225,0.500,-0.156,-0.180,0.820,-2.511,-0.478,4.328
80.253,-3.540,-2.290,5.237,0.555,-0.172,-0.164,0.789,-2.402,-0.260,4.514
80.357,-3.546,-2.301,5.248,0.602,-0.188,-0.141,0.758,-2.272,0.051,4.738
80.476,-3.548,-2.309,5.253,0.625,-0.195,-0.133,0.734,-2.120,0.367,4.835
80.589,-3.548,-2.309,5.253,0.625,-0.195,-0.133,0.734,-2.046,0.491,4.944
80.691,-3.550,-2.318,5.259,0.648,-0.203,-0.133,0.711,-1.944,0.628,5.051
80.792,-3.550,-2.318,5.259,0.648,-0.203,-0.133,0.711,-0.666,2.888,5.084
80.932,-3.550,-2.324,5.263,0.672,-0.211,-0.141,0.688,-0.124,3.853,5.350
81.056,-3.550,-2.324,5.263,0.672,-0.211,-0.141,0.688,-0.141,3.852,5.505
81.157,-3.550,-2.324,5.263,0.672,-0.211,-0.141,0.688,-0.080,3.829,5.350
81.272,-3.547,-2.320,5.260,0.648,-0.203,-0.156,0.711,-1.870,0.570,5.071
81.374,-3.545,-2.316,5.256,0.617,-0.195,-0.164,0.734,-2.207,-0.007,4.733
81.476,-3.541,-2.307,5.247,0.570,-0.180,-0.164,0.773,-2.375,-0.280,4.517
81.576,-3.539,-2.302,5.242,0.539,-0.164,-0.172,0.797,-2.487,-0.498,4.339
81.679,-3.535,-2.294,5.230,0.484,-0.156,-0.188,0.836,-2.621,-0.775,4.189
81.812,-3.531,-2.286,5.215,0.422,-0.141,-0.203,0.867,-2.784,-1.068,4.096
82.040,-3.526,-2.278,5.199,0.367,-0.117,-0.203,0.891,-2.878,-1.221,3.957
82.173,-3.526,-2.278,5.199,0.367,-0.117,-0.203,0.891,-2.903,-1.263,3.960
82.284,-3.526,-2.278,5.199,0.367,-0.117,-0.203,0.891,-2.921,-1.299,3.961
82.411,-3.526,-2.278,5.199,0.367,-0.117,-0.203,0.891,-2.934,-1.319,3.959
82.528,-3.526,-2.278,5.199,0.367,-0.117,-0.203,0.891,-2.934,-1.318,3.959
82.632,-3.526,-2.278,5.199,0.367,-0.117,-0.203,0.891,-2.925,-1.300,3.950
82.735,-3.273,-1.933,5.334,0.352,-0.117,-0.203,0.898,-2.671,-0.946,4.121
82.872,-3.057,-1.636,5.457,0.359,-0.117,-0.195,0.898,-2.456,-0.639,4.286
82.988,-3.057,-1.636,5.457,0.359,-0.117,-0.195,0.898,-2.458,-0.633,4.285
83.177,-3.057,-1.636,5.457,0.359,-0.117,-0.195,0.898,-2.455,-0.599,4.284
83.301,-3.057,-1.636,5.457,0.359,-0.117,-0.195,0.898,-2.447,-0.542,4.316
83.429,-3.054,-1.630,5.466,0.383,-0.117,-0.188,0.891,-2.458,-0.541,4.433
83.530,-3.055,-1.632,5.473,0.414,-0.125,-0.180,0.875,-2.424,-0.471,4.454
83.631,-3.055,-1.632,5.473,0.414,-0.125,-0.180,0.875,-2.395,-0.405,4.451
83.732,-3.055,-1.632,5.473,0.414,-0.125,-0.180,0.875,-2.380,-0.364,4.450
